reportedyear,crime,Neighbourhood,Lat,Long
2014,Auto Theft,Stonegate-Queensway (16),43.6238174,-79.5015488
2014,Auto Theft,Runnymede-Bloor West Village (89),43.6594963,-79.4825745
2014,Auto Theft,Bedford Park-Nortown (39),43.7282791,-79.4275742
2014,Auto Theft,West Humber-Clairville (1),43.6898994,-79.5784149
2014,Auto Theft,Willowdale East (51),43.7582283,-79.4101257
2014,Auto Theft,Westminster-Branson (35),43.7890816,-79.4465332
2014,Auto Theft,Rouge (131),43.7923851,-79.1249008
2014,Auto Theft,Princess-Rosethorn (10),43.6719971,-79.5434952
2014,Auto Theft,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2014,Auto Theft,Humbermede (22),43.7459641,-79.5410919
2014,Auto Theft,Kingsview Village-The Westway (6),43.695816,-79.5627365
2014,Auto Theft,North St.James Town (74),43.6709366,-79.3788757
2014,Auto Theft,West Humber-Clairville (1),43.6910858,-79.5732956
2014,Auto Theft,Rockcliffe-Smythe (111),43.6669083,-79.4944229
2014,Auto Theft,Mount Dennis (115),43.6889572,-79.4950714
2014,Auto Theft,Newtonbrook East (50),43.7933273,-79.3978119
2014,Auto Theft,Black Creek (24),43.7733574,-79.5251846
2014,Auto Theft,West Humber-Clairville (1),43.7309113,-79.5994492
2014,Auto Theft,Humber Summit (21),43.7684555,-79.542305
2014,Auto Theft,West Humber-Clairville (1),43.7316895,-79.6118164
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7340126,-79.5903702
2014,Auto Theft,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Auto Theft,O'Connor-Parkview (54),43.7151031,-79.305336
2014,Auto Theft,Caledonia-Fairbank (109),43.6839371,-79.4528885
2014,Auto Theft,O'Connor-Parkview (54),43.7042084,-79.3243942
2014,Auto Theft,Weston (113),43.705143,-79.5294037
2014,Auto Theft,Beechborough-Greenbrook (112),43.6963425,-79.4730911
2014,Auto Theft,Weston (113),43.7043686,-79.5228577
2014,Auto Theft,Downsview-Roding-CFB (26),43.7198334,-79.5138016
2014,Auto Theft,Bathurst Manor (34),43.7677765,-79.4597168
2014,Auto Theft,Church-Yonge Corridor (75),43.6606712,-79.3788757
2014,Auto Theft,Milliken (130),43.8091698,-79.2924957
2014,Auto Theft,West Humber-Clairville (1),43.6848221,-79.5838242
2014,Auto Theft,Rexdale-Kipling (4),43.7241898,-79.5690918
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7555199,-79.5894547
2014,Auto Theft,Wychwood (94),43.6813011,-79.4277039
2014,Auto Theft,Highland Creek (134),43.7959328,-79.179512
2014,Auto Theft,Pleasant View (46),43.7791023,-79.3313675
2014,Auto Theft,Bendale (127),43.7736168,-79.2611313
2014,Auto Theft,Rouge (131),43.7804184,-79.1329193
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.661377,-79.5680161
2014,Auto Theft,Kensington-Chinatown (78),43.6527672,-79.3934402
2014,Auto Theft,Rouge (131),43.8066139,-79.170929
2014,Auto Theft,Palmerston-Little Italy (80),43.6561737,-79.4274368
2014,Auto Theft,West Hill (136),43.7743187,-79.1817551
2014,Auto Theft,Bendale (127),43.7736168,-79.2611313
2014,Auto Theft,Westminster-Branson (35),43.7819443,-79.4504242
2014,Auto Theft,Etobicoke West Mall (13),43.6384354,-79.5609207
2014,Auto Theft,Don Valley Village (47),43.7799492,-79.3540878
2014,Auto Theft,Rouge (131),43.8383522,-79.233017
2014,Auto Theft,St.Andrew-Windfields (40),43.7480621,-79.3841553
2014,Auto Theft,Downsview-Roding-CFB (26),43.7318192,-79.5112762
2014,Auto Theft,Maple Leaf (29),43.7063751,-79.4876709
2014,Auto Theft,Weston (113),43.7045479,-79.5283203
2014,Auto Theft,Brookhaven-Amesbury (30),43.6935539,-79.4983597
2014,Auto Theft,Kensington-Chinatown (78),43.6505852,-79.3995743
2014,Auto Theft,West Humber-Clairville (1),43.6910858,-79.5732956
2014,Auto Theft,Mount Dennis (115),43.6912079,-79.5079803
2014,Auto Theft,West Humber-Clairville (1),43.7061501,-79.5640793
2014,Auto Theft,Little Portugal (84),43.6477127,-79.4307175
2014,Auto Theft,Victoria Village (43),43.7196884,-79.3145142
2014,Auto Theft,Moss Park (73),43.6573067,-79.3734589
2014,Auto Theft,Glenfield-Jane Heights (25),43.7492294,-79.5104523
2014,Auto Theft,Edenbridge-Humber Valley (9),43.6600647,-79.5264664
2014,Auto Theft,Maple Leaf (29),43.7189331,-79.4763565
2014,Auto Theft,Danforth East York (59),43.6884575,-79.3484726
2014,Auto Theft,Rouge (131),43.824913,-79.2146454
2014,Auto Theft,Agincourt North (129),43.7952042,-79.2645798
2014,Auto Theft,Rouge (131),43.8398857,-79.2321243
2014,Auto Theft,Rouge (131),43.8398857,-79.2321243
2014,Auto Theft,Bay Street Corridor (76),43.6564369,-79.3840561
2014,Auto Theft,York University Heights (27),43.774353,-79.4998016
2014,Auto Theft,Kingsview Village-The Westway (6),43.6944733,-79.5484695
2014,Auto Theft,Weston (113),43.6957512,-79.5102844
2014,Auto Theft,Humbermede (22),43.7484856,-79.5501099
2014,Auto Theft,Pelmo Park-Humberlea (23),43.7099037,-79.5153732
2014,Auto Theft,Mount Dennis (115),43.6883087,-79.4931412
2014,Auto Theft,St.Andrew-Windfields (40),43.7433052,-79.4064941
2014,Auto Theft,Kingsview Village-The Westway (6),43.6930313,-79.564003
2014,Auto Theft,Highland Creek (134),43.7887611,-79.1621475
2014,Auto Theft,Yorkdale-Glen Park (31),43.7268066,-79.4596405
2014,Auto Theft,Moss Park (73),43.6526299,-79.3664627
2014,Auto Theft,Glenfield-Jane Heights (25),43.7428741,-79.5028076
2014,Auto Theft,Briar Hill-Belgravia (108),43.6969719,-79.4443741
2014,Auto Theft,Bedford Park-Nortown (39),43.7396164,-79.4228668
2014,Auto Theft,Lawrence Park North (105),43.7248459,-79.4035721
2014,Auto Theft,Lawrence Park North (105),43.7248459,-79.4035721
2014,Auto Theft,Milliken (130),43.827507,-79.2768936
2014,Auto Theft,Bathurst Manor (34),43.7589798,-79.4430542
2014,Auto Theft,York University Heights (27),43.7563591,-79.4892197
2014,Auto Theft,Downsview-Roding-CFB (26),43.7293053,-79.5107117
2014,Auto Theft,Downsview-Roding-CFB (26),43.7293053,-79.5107117
2014,Auto Theft,New Toronto (18),43.6006737,-79.5262375
2014,Auto Theft,L'Amoreaux (117),43.7917595,-79.3254471
2014,Auto Theft,Humber Summit (21),43.7600021,-79.5580597
2014,Auto Theft,Woburn (137),43.7596092,-79.221199
2014,Auto Theft,Weston-Pellam Park (91),43.6680946,-79.4560394
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6852226,-79.5670471
2014,Auto Theft,Church-Yonge Corridor (75),43.6551514,-79.3749695
2014,Auto Theft,Black Creek (24),43.7559319,-79.5242844
2014,Auto Theft,Milliken (130),43.8212776,-79.2758942
2014,Auto Theft,Black Creek (24),43.759819,-79.510704
2014,Auto Theft,Islington-City Centre West (14),43.6389198,-79.5345535
2014,Auto Theft,York University Heights (27),43.7622452,-79.5005188
2014,Auto Theft,West Humber-Clairville (1),43.732193,-79.6142731
2014,Auto Theft,Bayview Village (52),43.7683449,-79.3704834
2014,Auto Theft,Malvern (132),43.7895584,-79.2370605
2014,Auto Theft,Waterfront Communities-The Island (77),43.643013,-79.377594
2014,Auto Theft,Waterfront Communities-The Island (77),43.643013,-79.377594
2014,Auto Theft,Weston (113),43.7077866,-79.5336304
2014,Auto Theft,Weston (113),43.7077866,-79.5336304
2014,Auto Theft,Weston (113),43.7077866,-79.5336304
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,West Humber-Clairville (1),43.7238922,-79.6158524
2014,Auto Theft,Mount Dennis (115),43.6900597,-79.4978943
2014,Auto Theft,Corso Italia-Davenport (92),43.6810341,-79.4571686
2014,Auto Theft,Bridle Path-Sunnybrook-York Mills (41),43.7196388,-79.379715
2014,Auto Theft,Taylor-Massey (61),43.7008781,-79.2951126
2014,Auto Theft,York University Heights (27),43.7502518,-79.4633865
2014,Auto Theft,Eglinton East (138),43.7366791,-79.2372894
2014,Auto Theft,West Humber-Clairville (1),43.7166634,-79.5784836
2014,Auto Theft,East End-Danforth (62),43.685688,-79.3127747
2014,Auto Theft,Glenfield-Jane Heights (25),43.747097,-79.5151291
2014,Auto Theft,Rustic (28),43.7058067,-79.4902344
2014,Auto Theft,Steeles (116),43.8063507,-79.3209763
2014,Auto Theft,Steeles (116),43.8173447,-79.3170166
2014,Auto Theft,Agincourt North (129),43.8142586,-79.2683411
2014,Auto Theft,Humber Summit (21),43.7605896,-79.5660629
2014,Auto Theft,Briar Hill-Belgravia (108),43.6978493,-79.4402542
2014,Auto Theft,Mount Dennis (115),43.6865997,-79.4912186
2014,Auto Theft,Rouge (131),43.8048553,-79.1707382
2014,Auto Theft,Thistletown-Beaumond Heights (3),43.7374573,-79.5665817
2014,Auto Theft,Mount Pleasant East (99),43.7130203,-79.3896866
2014,Auto Theft,Mount Pleasant East (99),43.7130203,-79.3896866
2014,Auto Theft,Waterfront Communities-The Island (77),43.6443443,-79.3678131
2014,Auto Theft,Glenfield-Jane Heights (25),43.7548561,-79.5170746
2014,Auto Theft,Humbermede (22),43.7385712,-79.5379791
2014,Auto Theft,York University Heights (27),43.7663727,-79.5045166
2014,Auto Theft,Humbermede (22),43.7399406,-79.5353317
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7510033,-79.5870895
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.67836,-79.5542603
2014,Auto Theft,Corso Italia-Davenport (92),43.6810341,-79.4571686
2014,Auto Theft,Niagara (82),43.639286,-79.4108658
2014,Auto Theft,Islington-City Centre West (14),43.632122,-79.5447006
2014,Auto Theft,Weston-Pellam Park (91),43.6777878,-79.4675446
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6789398,-79.551712
2014,Auto Theft,Bathurst Manor (34),43.7623329,-79.4592209
2014,Auto Theft,Humber Heights-Westmount (8),43.7005081,-79.5259705
2014,Auto Theft,Rouge (131),43.7804184,-79.1329193
2014,Auto Theft,Forest Hill North (102),43.7064743,-79.4203873
2014,Auto Theft,Clairlea-Birchmount (120),43.7000847,-79.2867279
2014,Auto Theft,Yorkdale-Glen Park (31),43.7248802,-79.4482651
2014,Auto Theft,Dorset Park (126),43.7668457,-79.2919006
2014,Auto Theft,Kennedy Park (124),43.727829,-79.2641907
2014,Auto Theft,Humber Heights-Westmount (8),43.6957474,-79.5220337
2014,Auto Theft,Glenfield-Jane Heights (25),43.7492294,-79.5104523
2014,Auto Theft,Weston (113),43.7026825,-79.5086441
2014,Auto Theft,Wexford/Maryvale (119),43.7291946,-79.3045044
2014,Auto Theft,Clairlea-Birchmount (120),43.7000847,-79.2867279
2014,Auto Theft,Mount Dennis (115),43.6889572,-79.4950714
2014,Auto Theft,Bedford Park-Nortown (39),43.737133,-79.415596
2014,Auto Theft,Bendale (127),43.7736168,-79.2611313
2014,Auto Theft,Downsview-Roding-CFB (26),43.7265053,-79.487709
2014,Auto Theft,Kingsview Village-The Westway (6),43.7032852,-79.5495682
2014,Auto Theft,Glenfield-Jane Heights (25),43.7437134,-79.5015411
2014,Auto Theft,Alderwood (20),43.6129837,-79.5387878
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,High Park-Swansea (87),43.6443329,-79.4768448
2014,Auto Theft,Downsview-Roding-CFB (26),43.7285652,-79.4825287
2014,Auto Theft,West Humber-Clairville (1),43.7113647,-79.5927734
2014,Auto Theft,L'Amoreaux (117),43.7971191,-79.3051605
2014,Auto Theft,Islington-City Centre West (14),43.6328049,-79.5547104
2014,Auto Theft,York University Heights (27),43.7646942,-79.4855194
2014,Auto Theft,West Humber-Clairville (1),43.7324829,-79.6193619
2014,Auto Theft,Bedford Park-Nortown (39),43.7282791,-79.4275742
2014,Auto Theft,Weston-Pellam Park (91),43.6739388,-79.4612274
2014,Auto Theft,Banbury-Don Mills (42),43.7266464,-79.3275604
2014,Auto Theft,Banbury-Don Mills (42),43.7266464,-79.3275604
2014,Auto Theft,Rockcliffe-Smythe (111),43.6799011,-79.4776764
2014,Auto Theft,Wexford/Maryvale (119),43.747963,-79.311821
2014,Auto Theft,West Humber-Clairville (1),43.7000122,-79.5629883
2014,Auto Theft,West Humber-Clairville (1),43.7238922,-79.6158524
2014,Auto Theft,West Humber-Clairville (1),43.7254944,-79.5780029
2014,Auto Theft,West Humber-Clairville (1),43.7232513,-79.616806
2014,Auto Theft,Downsview-Roding-CFB (26),43.7293053,-79.5107117
2014,Auto Theft,Kennedy Park (124),43.7299881,-79.2670364
2014,Auto Theft,Cliffcrest (123),43.7213669,-79.2391663
2014,Auto Theft,West Hill (136),43.7661514,-79.196434
2014,Auto Theft,Dufferin Grove (83),43.6583443,-79.431572
2014,Auto Theft,West Humber-Clairville (1),43.7158432,-79.5897827
2014,Auto Theft,Kensington-Chinatown (78),43.6513023,-79.3953323
2014,Auto Theft,Flemingdon Park (44),43.712368,-79.3244934
2014,Auto Theft,Rouge (131),43.8019753,-79.1997681
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Flemingdon Park (44),43.7099991,-79.3343964
2014,Auto Theft,Runnymede-Bloor West Village (89),43.6584816,-79.487114
2014,Auto Theft,Kingsway South (15),43.6603432,-79.5081406
2014,Auto Theft,Palmerston-Little Italy (80),43.6559715,-79.4101639
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6816254,-79.5448837
2014,Auto Theft,Edenbridge-Humber Valley (9),43.6798973,-79.5098114
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Yorkdale-Glen Park (31),43.7064323,-79.4653091
2014,Auto Theft,North St.James Town (74),43.6692467,-79.3728333
2014,Auto Theft,Beechborough-Greenbrook (112),43.6972389,-79.4754562
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204
2014,Auto Theft,Moss Park (73),43.6545258,-79.3694611
2014,Auto Theft,L'Amoreaux (117),43.790966,-79.3073425
2014,Auto Theft,West Humber-Clairville (1),43.7468796,-79.6220245
2014,Auto Theft,Yorkdale-Glen Park (31),43.7072716,-79.4616013
2014,Auto Theft,Lawrence Park South (103),43.7159157,-79.4027939
2014,Auto Theft,Niagara (82),43.6411133,-79.4166412
2014,Auto Theft,Waterfront Communities-The Island (77),43.6475868,-79.3915787
2014,Auto Theft,Forest Hill North (102),43.7003136,-79.4331436
2014,Auto Theft,Steeles (116),43.8156548,-79.3413162
2014,Auto Theft,Stonegate-Queensway (16),43.6301537,-79.4852524
2014,Auto Theft,York University Heights (27),43.7564201,-79.484169
2014,Auto Theft,L'Amoreaux (117),43.7856369,-79.319191
2014,Auto Theft,Downsview-Roding-CFB (26),43.7430916,-79.4889221
2014,Auto Theft,Tam O'Shanter-Sullivan (118),43.776722,-79.3086395
2014,Auto Theft,New Toronto (18),43.6007652,-79.5052719
2014,Auto Theft,Wexford/Maryvale (119),43.7269974,-79.2914658
2014,Auto Theft,Milliken (130),43.8161125,-79.2901764
2014,Auto Theft,Stonegate-Queensway (16),43.6272392,-79.4985657
2014,Auto Theft,Briar Hill-Belgravia (108),43.7024193,-79.4403076
2014,Auto Theft,York University Heights (27),43.7545166,-79.4887619
2014,Auto Theft,Lambton Baby Point (114),43.6537132,-79.4947357
2014,Auto Theft,West Humber-Clairville (1),43.7331924,-79.6194992
2014,Auto Theft,Englemount-Lawrence (32),43.7078781,-79.4313278
2014,Auto Theft,Palmerston-Little Italy (80),43.6621475,-79.4165802
2014,Auto Theft,West Humber-Clairville (1),43.6910858,-79.5732956
2014,Auto Theft,Pelmo Park-Humberlea (23),43.7324142,-79.5323334
2014,Auto Theft,Black Creek (24),43.7553139,-79.5269089
2014,Auto Theft,Clairlea-Birchmount (120),43.7024002,-79.2769928
2014,Auto Theft,Agincourt South-Malvern West (128),43.7839317,-79.2853546
2014,Auto Theft,Wexford/Maryvale (119),43.7269974,-79.2914658
2014,Auto Theft,Glenfield-Jane Heights (25),43.7548561,-79.5170746
2014,Auto Theft,Willowridge-Martingrove-Richview (7),43.6822929,-79.5635376
2014,Auto Theft,Cliffcrest (123),43.7119446,-79.2485123
2014,Auto Theft,Bendale (127),43.7601776,-79.2623749
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,Humber Summit (21),43.7714958,-79.540657
2014,Auto Theft,Lawrence Park North (105),43.7254143,-79.4007339
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089
2014,Auto Theft,West Humber-Clairville (1),43.6910858,-79.5732956
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,West Humber-Clairville (1),43.7309036,-79.6242599
2014,Auto Theft,Roncesvalles (86),43.644207,-79.4353638
2014,Auto Theft,West Humber-Clairville (1),43.689518,-79.5873032
2014,Auto Theft,Kensington-Chinatown (78),43.6476135,-79.4020004
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,Milliken (130),43.8207092,-79.2949371
2014,Auto Theft,Thorncliffe Park (55),43.7032127,-79.3466263
2014,Auto Theft,Highland Creek (134),43.7951775,-79.1827927
2014,Auto Theft,Newtonbrook East (50),43.7816391,-79.4160004
2014,Auto Theft,Eglinton East (138),43.7345314,-79.2581024
2014,Auto Theft,West Humber-Clairville (1),43.689476,-79.6022415
2014,Auto Theft,Roncesvalles (86),43.6416283,-79.4315872
2014,Auto Theft,Bathurst Manor (34),43.7595978,-79.4480515
2014,Auto Theft,Forest Hill North (102),43.7064743,-79.4203873
2014,Auto Theft,West Humber-Clairville (1),43.7386208,-79.6075745
2014,Auto Theft,Woburn (137),43.7801552,-79.2438431
2014,Auto Theft,Humewood-Cedarvale (106),43.6974602,-79.4341507
2014,Auto Theft,St.Andrew-Windfields (40),43.7638474,-79.3738327
2014,Auto Theft,West Humber-Clairville (1),43.6721916,-79.5932999
2014,Auto Theft,Stonegate-Queensway (16),43.6395645,-79.488121
2014,Auto Theft,Rockcliffe-Smythe (111),43.6669083,-79.4944229
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Rouge (131),43.7847328,-79.1297684
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6627808,-79.4220581
2014,Auto Theft,Flemingdon Park (44),43.7099991,-79.3343964
2014,Auto Theft,West Humber-Clairville (1),43.7324829,-79.6193619
2014,Auto Theft,West Humber-Clairville (1),43.7181282,-79.5990524
2014,Auto Theft,York University Heights (27),43.7680168,-79.5028839
2014,Auto Theft,Bay Street Corridor (76),43.6557198,-79.3837662
2014,Auto Theft,Humbermede (22),43.7433014,-79.5375824
2014,Auto Theft,Edenbridge-Humber Valley (9),43.6781502,-79.5350876
2014,Auto Theft,West Humber-Clairville (1),43.7429543,-79.6000977
2014,Auto Theft,Dorset Park (126),43.7528267,-79.2820892
2014,Auto Theft,Lawrence Park North (105),43.7339745,-79.3997345
2014,Auto Theft,Lawrence Park North (105),43.7339745,-79.3997345
2014,Auto Theft,Scarborough Village (139),43.7465401,-79.211174
2014,Auto Theft,Hillcrest Village (48),43.7926636,-79.3547363
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6677628,-79.4254379
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6637878,-79.4329605
2014,Auto Theft,Rustic (28),43.712944,-79.4956131
2014,Auto Theft,Clairlea-Birchmount (120),43.7206879,-79.2887878
2014,Auto Theft,Oakridge (121),43.6958733,-79.2756195
2014,Auto Theft,Stonegate-Queensway (16),43.6271095,-79.4877548
2014,Auto Theft,Malvern (132),43.7961502,-79.2275391
2014,Auto Theft,West Humber-Clairville (1),43.6879501,-79.5868225
2014,Auto Theft,Stonegate-Queensway (16),43.6275101,-79.4973602
2014,Auto Theft,Junction Area (90),43.6637726,-79.4611511
2014,Auto Theft,Dorset Park (126),43.7634277,-79.2913666
2014,Auto Theft,Woburn (137),43.75103,-79.2222595
2014,Auto Theft,Waterfront Communities-The Island (77),43.6376534,-79.3918915
2014,Auto Theft,Scarborough Village (139),43.7451057,-79.2197266
2014,Auto Theft,Milliken (130),43.8249817,-79.3015289
2014,Auto Theft,West Humber-Clairville (1),43.7436447,-79.6039124
2014,Auto Theft,Stonegate-Queensway (16),43.6243439,-79.5116882
2014,Auto Theft,Thorncliffe Park (55),43.7032127,-79.3466263
2014,Auto Theft,Stonegate-Queensway (16),43.6298409,-79.4867325
2014,Auto Theft,Yorkdale-Glen Park (31),43.7064323,-79.4653091
2014,Auto Theft,High Park North (88),43.6513634,-79.4751816
2014,Auto Theft,Briar Hill-Belgravia (108),43.6979179,-79.4511414
2014,Auto Theft,West Humber-Clairville (1),43.7321815,-79.5920868
2014,Auto Theft,South Riverdale (70),43.6535263,-79.3407898
2014,Auto Theft,Kingsview Village-The Westway (6),43.7007027,-79.5408401
2014,Auto Theft,Rouge (131),43.8044472,-79.1641464
2014,Auto Theft,Yonge-Eglinton (100),43.6995049,-79.4064407
2014,Auto Theft,Stonegate-Queensway (16),43.6450958,-79.5128708
2014,Auto Theft,Wexford/Maryvale (119),43.7403679,-79.3021927
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,West Humber-Clairville (1),43.6867599,-79.5955658
2014,Auto Theft,West Humber-Clairville (1),43.7289085,-79.6209259
2014,Auto Theft,Weston (113),43.6954765,-79.5072937
2014,Auto Theft,Etobicoke West Mall (13),43.6494102,-79.5687103
2014,Auto Theft,Taylor-Massey (61),43.6949196,-79.2973328
2014,Auto Theft,Don Valley Village (47),43.7758369,-79.3437195
2014,Auto Theft,Weston (113),43.7071877,-79.5106277
2014,Auto Theft,Roncesvalles (86),43.6429634,-79.436264
2014,Auto Theft,Caledonia-Fairbank (109),43.6887054,-79.4617767
2014,Auto Theft,Malvern (132),43.8091774,-79.2216568
2014,Auto Theft,Palmerston-Little Italy (80),43.6630974,-79.4143829
2014,Auto Theft,West Hill (136),43.7655373,-79.163208
2014,Auto Theft,Rustic (28),43.7058067,-79.4902344
2014,Auto Theft,Caledonia-Fairbank (109),43.6887054,-79.4617767
2014,Auto Theft,Downsview-Roding-CFB (26),43.7366295,-79.4869766
2014,Auto Theft,Rockcliffe-Smythe (111),43.6716728,-79.4937515
2014,Auto Theft,Downsview-Roding-CFB (26),43.7198334,-79.5138016
2014,Auto Theft,Thorncliffe Park (55),43.7074776,-79.3436279
2014,Auto Theft,Clanton Park (33),43.7401848,-79.4452362
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,Mount Dennis (115),43.6865997,-79.4912186
2014,Auto Theft,Brookhaven-Amesbury (30),43.6994324,-79.4759674
2014,Auto Theft,Weston (113),43.7017021,-79.5142441
2014,Auto Theft,Weston (113),43.7042236,-79.5193863
2014,Auto Theft,Lawrence Park North (105),43.7304382,-79.3983917
2014,Auto Theft,Weston (113),43.703701,-79.5267639
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7509766,-79.5858307
2014,Auto Theft,Guildwood (140),43.7536049,-79.1995773
2014,Auto Theft,West Humber-Clairville (1),43.6898994,-79.5784149
2014,Auto Theft,Corso Italia-Davenport (92),43.6771355,-79.4427643
2014,Auto Theft,Runnymede-Bloor West Village (89),43.6601677,-79.4902725
2014,Auto Theft,Thorncliffe Park (55),43.7032127,-79.3466263
2014,Auto Theft,York University Heights (27),43.7572327,-79.4916916
2014,Auto Theft,Niagara (82),43.6419144,-79.4127045
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7374229,-79.5853729
2014,Auto Theft,Agincourt North (129),43.8071899,-79.2703934
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471
2014,Auto Theft,Waterfront Communities-The Island (77),43.6376534,-79.3918915
2014,Auto Theft,St.Andrew-Windfields (40),43.7529564,-79.3599701
2014,Auto Theft,Humber Heights-Westmount (8),43.6988068,-79.5293121
2014,Auto Theft,Newtonbrook West (36),43.7861748,-79.432251
2014,Auto Theft,Downsview-Roding-CFB (26),43.7265053,-79.487709
2014,Auto Theft,Bedford Park-Nortown (39),43.7213402,-79.4199829
2014,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6604919,-79.4324341
2014,Auto Theft,High Park-Swansea (87),43.6491394,-79.4815598
2014,Auto Theft,Maple Leaf (29),43.7149239,-79.4791946
2014,Auto Theft,North St.James Town (74),43.6696587,-79.3757858
2014,Auto Theft,York University Heights (27),43.7648163,-79.5013275
2014,Auto Theft,Thistletown-Beaumond Heights (3),43.7390556,-79.5636215
2014,Auto Theft,Bedford Park-Nortown (39),43.7192612,-79.4298172
2014,Auto Theft,Kingsview Village-The Westway (6),43.7003326,-79.5343933
2014,Auto Theft,West Humber-Clairville (1),43.732708,-79.5992432
2014,Auto Theft,Humber Summit (21),43.7496681,-79.5635757
2014,Auto Theft,Glenfield-Jane Heights (25),43.747097,-79.5151291
2014,Auto Theft,West Humber-Clairville (1),43.6907883,-79.5873108
2014,Auto Theft,Weston-Pellam Park (91),43.6714783,-79.4562759
2014,Auto Theft,Parkwoods-Donalda (45),43.7411842,-79.3192749
2014,Auto Theft,Eringate-Centennial-West Deane (11),43.6455154,-79.5772324
2014,Auto Theft,Clairlea-Birchmount (120),43.7046432,-79.2873383
2014,Auto Theft,Niagara (82),43.6386719,-79.4139557
2014,Auto Theft,Roncesvalles (86),43.6429634,-79.436264
2014,Auto Theft,Kingsview Village-The Westway (6),43.695797,-79.5521545
2014,Auto Theft,Waterfront Communities-The Island (77),43.6462326,-79.3981476
2014,Auto Theft,Willowdale East (51),43.7778931,-79.4150848
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7484932,-79.5870972
2014,Auto Theft,Milliken (130),43.8207092,-79.2949371
2014,Auto Theft,Westminster-Branson (35),43.7817497,-79.446579
2014,Auto Theft,Yorkdale-Glen Park (31),43.7182617,-79.4556808
2014,Auto Theft,Centennial Scarborough (133),43.7794838,-79.1473923
2014,Auto Theft,Yorkdale-Glen Park (31),43.7182617,-79.4556808
2014,Auto Theft,Milliken (130),43.8138962,-79.2949371
2014,Auto Theft,Rockcliffe-Smythe (111),43.682888,-79.4786682
2014,Auto Theft,Agincourt North (129),43.8141022,-79.2653427
2014,Auto Theft,Agincourt North (129),43.8141022,-79.2653427
2014,Auto Theft,Edenbridge-Humber Valley (9),43.6798973,-79.5098114
2014,Auto Theft,Maple Leaf (29),43.709774,-79.4818802
2014,Auto Theft,Downsview-Roding-CFB (26),43.7239494,-79.4941559
2014,Auto Theft,Henry Farm (53),43.7728996,-79.336235
2014,Auto Theft,West Humber-Clairville (1),43.7166634,-79.5784836
2014,Auto Theft,Milliken (130),43.8195763,-79.2763596
2014,Auto Theft,Lawrence Park North (105),43.7307701,-79.401123
2014,Auto Theft,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089
2014,Auto Theft,York University Heights (27),43.7753639,-79.4811783
2014,Auto Theft,Annex (95),43.6683426,-79.4202881
2014,Auto Theft,Briar Hill-Belgravia (108),43.6963615,-79.4473343
2014,Auto Theft,West Humber-Clairville (1),43.6879501,-79.5868225
2014,Auto Theft,Clanton Park (33),43.7339363,-79.450325
2014,Auto Theft,Pelmo Park-Humberlea (23),43.7253647,-79.5360565
2014,Auto Theft,Humbermede (22),43.7467766,-79.5534668
2014,Auto Theft,Newtonbrook East (50),43.7929573,-79.4187927
2014,Auto Theft,Humber Summit (21),43.759407,-79.5744705
2014,Auto Theft,Edenbridge-Humber Valley (9),43.6599236,-79.5203247
