reportedyear,MCI,Division,Neighbourhood,Lat,Long
2018,Robbery,D43,Bendale (127),43.7784462,-79.2591705
2018,Robbery,D43,Bendale (127),43.7784462,-79.2591705
2018,Theft Over,D41,Bendale (127),43.7539368,-79.2659073
2018,Theft Over,D43,Bendale (127),43.7544174,-79.2509308
2018,Theft Over,D43,Bendale (127),43.7544174,-79.2509308
2018,Theft Over,D41,Bendale (127),43.7579575,-79.2674484
2018,Theft Over,D43,Bendale (127),43.7642670,-79.2507706
2018,Theft Over,D43,Bendale (127),43.7642670,-79.2507706
2018,Theft Over,D43,Bendale (127),43.7698441,-79.2531281
2018,Theft Over,D43,Bendale (127),43.7721443,-79.2514954
2018,Theft Over,D41,Bendale (127),43.7735939,-79.2700272
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7736168,-79.2611313
2018,Theft Over,D43,Bendale (127),43.7743988,-79.2535477
2018,Theft Over,D41,Bendale (127),43.7769470,-79.2746506
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6742744,-79.2802048
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6742744,-79.2802048
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6751442,-79.2775040
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6753807,-79.2764130
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6753807,-79.2764130
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6753807,-79.2764130
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6777420,-79.2785873
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6777420,-79.2785873
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6777420,-79.2785873
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6786385,-79.2831573
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6814613,-79.2813416
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6818581,-79.2802963
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6818581,-79.2802963
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6821404,-79.2817764
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6835670,-79.2786179
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6847038,-79.2803650
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6854362,-79.2758789
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6857071,-79.2771988
2018,Assault,D55,Birchcliffe-Cliffside (122),43.6861038,-79.2862473
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6861038,-79.2862473
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6872406,-79.2716980
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6874542,-79.2839737
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Assault,D55,Birchcliffe-Cliffside (122),43.6879425,-79.2870026
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6887856,-79.2780685
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6889038,-79.2692108
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6889038,-79.2692108
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6894531,-79.2705231
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6894531,-79.2705231
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6894531,-79.2705231
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6896553,-79.2695465
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6897163,-79.2679520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6897163,-79.2679520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6897163,-79.2679520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6901245,-79.2672119
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6906433,-79.2765808
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6907272,-79.2661133
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6914825,-79.2647476
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6922798,-79.2633820
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6922798,-79.2633820
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6922798,-79.2633820
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6930504,-79.2623367
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6932831,-79.2732010
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6935387,-79.2699280
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6935387,-79.2699280
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6935387,-79.2699280
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6950531,-79.2631607
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6950531,-79.2631607
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6950531,-79.2631607
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6950531,-79.2631607
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6950531,-79.2631607
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6969948,-79.2639999
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6984062,-79.2634201
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6984062,-79.2634201
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6994743,-79.2538452
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6999321,-79.2651901
2018,Assault,D41,Birchcliffe-Cliffside (122),43.6999321,-79.2651901
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7001724,-79.2595215
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7009048,-79.2609482
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7015114,-79.2529297
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7015114,-79.2529297
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021027,-79.2639847
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021027,-79.2639847
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7031212,-79.2488785
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7031212,-79.2488785
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7044067,-79.2540283
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7044067,-79.2540283
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7044106,-79.2623978
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7047806,-79.2479782
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7053185,-79.2519302
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7054520,-79.2584000
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7054520,-79.2584000
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7063446,-79.2512894
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7063446,-79.2512894
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7063446,-79.2512894
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7065697,-79.2491608
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7065697,-79.2491608
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7072258,-79.2605743
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7086678,-79.2534103
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7086678,-79.2534103
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7102547,-79.2488022
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7104111,-79.2553406
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7110291,-79.2580261
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7110291,-79.2580261
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7122383,-79.2561111
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7124863,-79.2550049
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7130013,-79.2527237
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7130013,-79.2527237
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7135201,-79.2504425
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7135201,-79.2504425
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7145958,-79.2533875
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7145958,-79.2533875
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7168999,-79.2518463
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7168999,-79.2518463
2018,Assault,D41,Birchcliffe-Cliffside (122),43.7168999,-79.2518463
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6765442,-79.2756882
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6777420,-79.2785873
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6783447,-79.2747803
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6784477,-79.2776566
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6818581,-79.2802963
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6821404,-79.2817764
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6854019,-79.2743912
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6854744,-79.2782669
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6857376,-79.2796326
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6940918,-79.2674561
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6944237,-79.2660599
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6957550,-79.2634583
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6957550,-79.2634583
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6957550,-79.2634583
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6957550,-79.2634583
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6986618,-79.2595520
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7039719,-79.2577820
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7050209,-79.2510300
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7058105,-79.2614746
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7085609,-79.2596741
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7102547,-79.2488022
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7130013,-79.2527237
2018,Auto Theft,D41,Birchcliffe-Cliffside (122),43.7148438,-79.2522430
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6742744,-79.2802048
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6747742,-79.2787476
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6747742,-79.2787476
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6751442,-79.2775040
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6753807,-79.2764130
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6753807,-79.2764130
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6772461,-79.2796097
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6783447,-79.2747803
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6783447,-79.2747803
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6786385,-79.2831573
2018,Break and Enter,D55,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6814346,-79.2814178
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6814346,-79.2814178
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6821404,-79.2817764
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6822586,-79.2792435
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6822586,-79.2792435
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6825676,-79.2769241
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6847305,-79.2685928
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6854019,-79.2743912
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6859436,-79.2736130
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6873741,-79.2686234
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6874542,-79.2839737
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6877594,-79.2709198
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6884995,-79.2712326
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6895065,-79.2683029
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6896553,-79.2695465
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6897163,-79.2679520
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6901245,-79.2672119
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6901245,-79.2672119
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6913109,-79.2712936
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6920280,-79.2678833
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6924362,-79.2631454
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6924362,-79.2631454
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6928749,-79.2730408
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6930504,-79.2623367
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6940918,-79.2674561
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6963806,-79.2579346
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6963806,-79.2579346
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.6993561,-79.2591705
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7015114,-79.2529297
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7015114,-79.2529297
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7021065,-79.2538681
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7021332,-79.2627106
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7021675,-79.2567291
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7039566,-79.2527695
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7060280,-79.2503967
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7063446,-79.2512894
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7064896,-79.2537079
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7065697,-79.2491608
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7067451,-79.2526016
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7067451,-79.2526016
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7072258,-79.2605743
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7082901,-79.2484055
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7086678,-79.2534103
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7087784,-79.2497711
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7119904,-79.2572098
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7135201,-79.2504425
2018,Break and Enter,D41,Birchcliffe-Cliffside (122),43.7143326,-79.2545242
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6808128,-79.2840576
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6859436,-79.2736130
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6869087,-79.2865753
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6889038,-79.2692108
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6889038,-79.2692108
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.6991310,-79.2543335
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7015114,-79.2529297
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7053185,-79.2519302
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7053185,-79.2519302
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7053185,-79.2519302
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7130013,-79.2527237
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7130013,-79.2527237
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7135201,-79.2504425
2018,Robbery,D41,Birchcliffe-Cliffside (122),43.7135201,-79.2504425
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.6835670,-79.2786179
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.6851616,-79.2858582
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.6857071,-79.2771988
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.6874542,-79.2839737
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.6897163,-79.2679520
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.7062531,-79.2548294
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.7101784,-79.2564621
2018,Theft Over,D41,Birchcliffe-Cliffside (122),43.7102547,-79.2488022
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7559319,-79.5242844
2018,Assault,D31,Black Creek (24),43.7567329,-79.5206985
2018,Assault,D31,Black Creek (24),43.7572365,-79.5177307
2018,Assault,D31,Black Creek (24),43.7572365,-79.5177307
2018,Assault,D31,Black Creek (24),43.7572365,-79.5177307
